site_id,url,domain,priority_tier,quality_tier,source_type,region,action,notes,classification_basis
raya_com,https://www.raya.com/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9,raya.com,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
regionalsecurity_org_au,https://regionalsecurity.org.au/research-and-thought-leadership/occasional-papers/,regionalsecurity.org.au,P2,C,regional_media_candidate,europe,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
republika_co_id,https://news.republika.co.id/,republika.co.id,P1,B,national_major_media,asia,secondary_crawl,major Indonesia source,manual_or_curated
rimnow_net,https://rimnow.net/w/w/?q=ar/news,rimnow.net,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
riotimesonline_com,https://riotimesonline.com/feed,riotimesonline.com,P2,C,regional_media_candidate,europe,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
risingbd_com,https://www.risingbd.com/national/,risingbd.com,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
rnz_co_nz,https://www.rnz.co.nz/news/world,rnz.co.nz,P0,A,public_broadcaster,asia_pacific,primary_crawl,high quality New Zealand source,manual_or_curated
roma_corriere_it,https://roma.corriere.it/politica/,roma.corriere.it,P2,C,regional_media_candidate,europe,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
rsis_edu_sg,https://www.rsis.edu.sg/research/idss/research-programmes/indonesia-programme/,rsis.edu.sg,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
rtl_de,https://www.rtl.de/news/,rtl.de,P2,C,regional_media_candidate,europe,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
rtve_es,http://www.rtve.es/noticias/ultimas-noticias/,rtve.es,P0,A,public_broadcaster,europe,primary_crawl,public broadcaster with broad coverage,manual_or_curated
sabanew_net,https://www.sabanew.net/category/ar/1/,sabanew.net,P2,C,state_media,middle_east,selective_crawl,state source for Yemen coverage,manual_or_curated
sachalayatan_com,http://www.sachalayatan.com/%E0%A6%B2%E0%A7%87%E0%A6%96%E0%A6%BE%E0%A6%B0_%E0%A6%A7%E0%A6%B0%E0%A6%A8/%E0%A6%96%E0%A6%AC%E0%A6%B0/%E0%A6%B0%E0%A6%BE%E0%A6%9C%E0%A6%A8%E0%A7%80%E0%A6%A4%E0%A6%BF,sachalayatan.com,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
salon_com,http://www.salon.com/category/news-and-politics,salon.com,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
samaykhabar_com,https://www.samaykhabar.com/search/label/BREAKING%20NEWS,samaykhabar.com,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
sana_sy,https://sana.sy/syria-news/,sana.sy,P2,C,state_media,middle_east,selective_crawl,state source with relevance for Syria coverage,manual_or_curated
sananda_in,https://www.sananda.in/latest-news,sananda.in,P2,C,state_media,global,selective_crawl,unclear source value; manual review recommended,heuristic
sangbadpratidin_in,https://www.sangbadpratidin.in/category/kolkata/,sangbadpratidin.in,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
sarabangla_net,https://sarabangla.net/news/,sarabangla.net,P2,C,regional_media_candidate,asia,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
scmp_com,http://www.scmp.com/news/china/military,scmp.com,P0,A,regional_major_media,asia,primary_crawl,top source for China and region,manual_or_curated
sederet_com,http://sederet.com/tutorial/c/,sederet.com,P2,C,regional_media_candidate,europe,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
seehua_com,http://www.seehua.com/post/category/international,seehua.com,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
seslisozluk_net,https://www.seslisozluk.net/programlar/,seslisozluk.net,P2,C,regional_media_candidate,europe,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
sg_yahoo_com,https://sg.news.yahoo.com/sports/,sg.news.yahoo.com,Drop,D,noise,global,drop,"non-news, utility, forum, lifestyle, or commerce source",heuristic
sggp_org_vn,http://www.sggp.org.vn/chinhtri/,sggp.org.vn,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
shangbao_com_ph,http://www.shangbao.com.ph/more/scroll.html,shangbao.com.ph,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
shangbaoindonesia_com,http://www.shangbaoindonesia.com/political,shangbaoindonesia.com,P2,C,regional_media_candidate,asia,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
shueisha_co_jp,https://www.shueisha.co.jp/news/,shueisha.co.jp,P2,C,regional_media_candidate,asia,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
siamrath_co_th,http://www.siamrath.co.th/variety/entertainment,siamrath.co.th,Drop,D,noise,global,drop,"non-news, utility, forum, lifestyle, or commerce source",heuristic
siamsport_co_th,http://www.siamsport.co.th/football-international,siamsport.co.th,Drop,D,noise,asia,drop,sports site,manual_or_curated
sindonews_com,https://www.sindonews.com/nasional,sindonews.com,P2,C,national_major_media,asia,selective_crawl,large but noisy Indonesia source,manual_or_curated
sinonimi_contrari_it,https://www.sinonimi-contrari.it/pesante,sinonimi-contrari.it,P2,C,regional_media_candidate,europe,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
sipri_org,https://www.sipri.org/news,sipri.org,P3,C,think_tank_context,europe,context_only,defense research context source,manual_or_curated
smbc_co_jp,https://www.smbc.co.jp/kojin/open-account/,smbc.co.jp,P2,C,regional_media_candidate,asia,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
smh_com_au,https://www.smh.com.au/world/north-america,smh.com.au,P0,A,national_major_media,asia_pacific,primary_crawl,major Australia paper,manual_or_curated
snuac_snu_ac_kr,http://snuac.snu.ac.kr/?page_id=44088,snuac.snu.ac.kr,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
softbank_jp,https://www.softbank.jp/sbnews/archive/category/%E7%A4%BE%E4%BC%9A%E8%AA%B2%E9%A1%8C%E3%81%AB%E3%80%81%E3%82%A2%E3%83%B3%E3%82%B5%E3%83%BC%E3%82%92%E3%80%82,softbank.jp,P2,C,regional_media_candidate,asia,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
soha_vn,http://soha.vn/tin-moi-nhat.htm,soha.vn,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
somaliatoday_net,https://somaliatoday.net/category/news/%d8%a3%d8%ae%d8%a8%d8%a7%d8%b1%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85/,somaliatoday.net,P2,C,regional_media_candidate,africa,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
sondakika_com,https://www.sondakika.com/guncel/,sondakika.com,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
sporx_com,https://www.sporx.com/futbol-superlig,sporx.com,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
sri_com,https://www.sri.com/research/,sri.com,P2,C,regional_media_candidate,asia,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
starmometer_com,https://starmometer.com/category/headline/,starmometer.com,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
stimson_org,https://www.stimson.org/research/trade-tech/,stimson.org,P3,C,think_tank_context,global,context_only,"analysis source; useful for context, not raw news backbone",heuristic
straitstimes_com,http://www.straitstimes.com/world,straitstimes.com,P0,A,national_major_media,asia,primary_crawl,top Singapore source,manual_or_curated
suarakarya_online_com,http://www.suarakarya-online.com/category/kosmetik/,suarakarya-online.com,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
sudouest_fr,https://www.sudouest.fr/international/,sudouest.fr,P2,C,regional_media_candidate,europe,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
sudsapda_com,http://www.sudsapda.com/pr-news,sudsapda.com,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
swa_co_id,http://swa.co.id/swa,swa.co.id,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
tabla_com_sg,http://www.tabla.com.sg/culture/music,tabla.com.sg,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
tag24_de,https://www.tag24.de/nachrichten/politik/deutschland,tag24.de,P2,C,regional_media_candidate,europe,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
targetlaos_com,https://targetlaos.com/category/news/,targetlaos.com,P2,C,regional_media_candidate,asia,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
tarimdanhaber_com,https://www.tarimdanhaber.com/guncel,tarimdanhaber.com,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
tass_com,https://tass.com/middle-east-conflict,tass.com,P0,A,state_media,europe,primary_crawl,major state news agency with strong geopolitical coverage,manual_or_curated
tatilcenneti_com,http://www.tatilcenneti.com/,tatilcenneti.com,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
tatsachen_ueber_deutschland_de,https://www.tatsachen-ueber-deutschland.de/de/politik-deutschland,tatsachen-ueber-deutschland.de,P2,C,regional_media_candidate,europe,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
technobaboy_com,https://www.technobaboy.com/category/news/,technobaboy.com,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
ted_com,https://www.ted.com/watch/ted-ed,ted.com,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
telecom_paris_fr,https://www.telecom-paris.fr/news/newsroom?l=en,telecom-paris.fr,P2,C,regional_media_candidate,europe,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
terra_com_pe,http://www.terra.com.pe/noticias/tendencias/,terra.com.pe,P2,C,regional_media_candidate,latin_america,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
teznews_com,http://teznews.com/category/latest-news/,teznews.com,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
tg24_sky_it,https://tg24.sky.it/spettacolo,tg24.sky.it,P2,C,regional_media_candidate,europe,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
th_news_cn,http://th.news.cn/ssyw.htm,th.news.cn,P2,C,state_media,asia,selective_crawl,state source useful for Thai language China framing,manual_or_curated
thaipost_net,http://www.thaipost.net/politics/,thaipost.net,P2,C,regional_media_candidate,asia,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
thairath_co_th,http://www.thairath.co.th/news,thairath.co.th,P2,C,national_major_media,asia,selective_crawl,major Thai outlet with broad noise,manual_or_curated
thanhnien_vn,https://thanhnien.vn/bien-dong/thoi-su.htm,thanhnien.vn,P1,B,national_major_media,asia,secondary_crawl,strong Vietnam and South China Sea coverage,manual_or_curated
thansettakij_com,http://www.thansettakij.com/category/latest-news,thansettakij.com,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
thawra_sy,http://thawra.sy/local_category/%d8%b3%d9%8a%d8%a7%d8%b3%d9%8a/,thawra.sy,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
theage_com_au,http://www.theage.com.au/world/north-america,theage.com.au,P0,A,national_major_media,asia_pacific,primary_crawl,major Australia paper,manual_or_curated
theatlantic_com,http://www.theatlantic.com/politics/,theatlantic.com,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
thebalitimes_com,http://www.thebalitimes.com/category/national/,thebalitimes.com,P2,C,regional_media_candidate,europe,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
theborneopost_com,https://www.theborneopost.com/news/nation/,theborneopost.com,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
thecic_org,https://thecic.org/cic-in-the-news/,thecic.org,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
thedailystar_net,https://www.thedailystar.net/news,thedailystar.net,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
thediliweekly_com,http://thediliweekly.com/category/headline-news/,thediliweekly.com,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
theedgemalaysia_com,http://www.theedgemalaysia.com/categories/world,theedgemalaysia.com,P1,B,business_media,asia,secondary_crawl,strong economic policy lens,manual_or_curated
thefridaytimes_com,https://www.thefridaytimes.com/latest,thefridaytimes.com,P2,C,regional_media_candidate,europe,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
theglobalist_com,http://www.theglobalist.com/global-issues/global-economy/,theglobalist.com,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
theglobeandmail_com,http://www.theglobeandmail.com/world/,theglobeandmail.com,P0,A,national_major_media,north_america,primary_crawl,major Canada source,manual_or_curated
theguardian_com,https://www.theguardian.com/world,theguardian.com,P0,A,global_major_media,europe,primary_crawl,major global coverage,manual_or_curated
theindiagram_com,https://theindiagram.com/category/travel-guides/,theindiagram.com,Drop,D,noise,asia,drop,"non-news, utility, forum, lifestyle, or commerce source",heuristic
thejakartapost_com,http://www.thejakartapost.com/world,thejakartapost.com,P0,A,national_major_media,asia,primary_crawl,top Indonesia English source,manual_or_curated
thejanmat_com,https://thejanmat.com/category/tie-world/,thejanmat.com,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
thelocal_fr,https://www.thelocal.fr/category/france-news,thelocal.fr,P2,C,regional_media_candidate,europe,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
thenation_com,http://www.thenation.com/latest/,thenation.com,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
thenewscolumns_blogspot_com,https://thenewscolumns.blogspot.com/,thenewscolumns.blogspot.com,Drop,D,noise,global,drop,"non-news, utility, forum, lifestyle, or commerce source",heuristic
thenewskhazana_com,https://thenewskhazana.com/news/,thenewskhazana.com,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
theportugalnews_com,https://www.theportugalnews.com/latest,theportugalnews.com,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
therocket_com_my,http://www.therocket.com.my/cn/category/%e6%9e%97%e5%90%89%e7%a5%a5/,therocket.com.my,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
thesaigontimes_vn,https://thesaigontimes.vn/noi-bat-2/,thesaigontimes.vn,P2,C,regional_media_candidate,europe,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
thestar_com,http://www.thestar.com/news/world/,thestar.com,P1,B,national_major_media,north_america,secondary_crawl,good Canada supplement,manual_or_curated
thestar_com_my,http://www.thestar.com.my/education/news,thestar.com.my,P1,B,national_major_media,asia,secondary_crawl,use domain but replace weak section URL,manual_or_curated
thethaiger_com,https://thethaiger.com/news,thethaiger.com,P2,C,national_major_media,asia,selective_crawl,useful English Thailand supplement,manual_or_curated
thevoiceofmp_com,https://www.thevoiceofmp.com/search/label/Madhyapradesh,thevoiceofmp.com,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
timesofindia_indiatimes_com,https://timesofindia.indiatimes.com/world/rest-of-world,timesofindia.indiatimes.com,P0,A,national_major_media,south_asia,primary_crawl,high volume India source,manual_or_curated
timesofmalwa_in,https://www.timesofmalwa.in/search/label/%E0%A4%B0%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A5%80%E0%A4%AF,timesofmalwa.in,P2,C,regional_media_candidate,europe,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
timeturk_com,https://www.timeturk.com/politika,timeturk.com,P2,C,regional_media_candidate,middle_east,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
timorpost_com,https://timorpost.com/relijiaun/,timorpost.com,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
tnp_sg,http://www.tnp.sg/sports,tnp.sg,Drop,D,noise,global,drop,"non-news, utility, forum, lifestyle, or commerce source",heuristic
todayonline_com,http://www.todayonline.com/watch,todayonline.com,P1,B,national_major_media,asia,secondary_crawl,use domain but replace weak section URL,manual_or_curated
tonite_abante_com_ph,https://tonite.abante.com.ph/category/news/,tonite.abante.com.ph,P2,C,regional_media_candidate,europe,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
tourismcambodia_com,http://www.tourismcambodia.com/directory/business-services/,tourismcambodia.com,Drop,D,noise,asia,drop,tourism directory,manual_or_curated
trabajadores_cu,https://www.trabajadores.cu/seccion/lenguaje-preciso/,trabajadores.cu,P2,C,regional_media_candidate,europe,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
trendyol_com,https://www.trendyol.com/butik/liste/2/erkek,trendyol.com,Drop,D,noise,global,drop,e-commerce site,manual_or_curated
tribuna_cu,http://www.tribuna.cu/cuba,tribuna.cu,P2,C,regional_media_candidate,latin_america,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
tuoitre_vn,http://tuoitre.vn/video/moi-nhat.htm,tuoitre.vn,P1,B,national_major_media,asia,secondary_crawl,use domain but replace video URL,manual_or_curated
turkgun_com,https://www.turkgun.com/gundem,turkgun.com,P2,C,regional_media_candidate,middle_east,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
tv9hindi_com,https://www.tv9hindi.com/world,tv9hindi.com,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
tvn_cl,http://www.tvn.cl/noticias/deportes,tvn.cl,P2,C,regional_media_candidate,latin_america,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
ujjawalprabhat_com,https://ujjawalprabhat.com/breaking-news-hindi/,ujjawalprabhat.com,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
ummat_net,https://ummat.net/topnews/,ummat.net,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
un_org,https://news.un.org/en/news,un.org,P0,A,official_io,global,primary_crawl,official multilateral news source,manual_or_curated
unb_com_bd,https://unb.com.bd/latestnews,unb.com.bd,P1,B,wire_service,south_asia,secondary_crawl,useful Bangladesh wire,manual_or_curated
uol_com_br,http://www.uol.com.br/esporte/,uol.com.br,Drop,D,noise,latin_america,drop,"non-news, utility, forum, lifestyle, or commerce source",heuristic
urban_org,https://www.urban.org/,urban.org,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
usatoday_com,https://www.usatoday.com/sports/mlb/,usatoday.com,Drop,D,noise,north_america,drop,"non-news, utility, forum, lifestyle, or commerce source",heuristic
usdp_org_mm,http://www.usdp.org.mm/category/%e1%80%bb%e1%80%95%e1%80%8a%e1%80%B9%E1%80%90%E1%80%BC%E1%80%84%E1%80%B9%E1%80%B8%E1%80%9E%E1%80%90%E1%80%84%E1%80%B9%E1%80%B8%E1%80%99%E1%80%BA%E1%80%AC%E1%80%B8/%e1%80%80%e1%80%9A%e1%80%AC%E1%80%B8%E1%80%BB%E1%80%95%E1%80%8A%E1%80%B9%E1%80%94%E1%80%9A%E1%80%B9/,usdp.org.mm,P2,C,regional_media_candidate,north_america,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
utusan_com_my,https://www.utusan.com.my/nasional/,utusan.com.my,P2,C,regional_media_candidate,north_america,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
vanguardia_cu,http://www.vanguardia.cu/,vanguardia.cu,P2,C,regional_media_candidate,latin_america,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
vayofm_com,https://www.vayofm.com/index.php?option=list&id=77,vayofm.com,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
venceremos_cu,http://www.venceremos.cu/guantanamo-noticias-internacionales,venceremos.cu,P2,C,regional_media_candidate,latin_america,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
versionfinal_com_ve,https://diarioversionfinal.com/categoria/politica-dinero/,diarioversionfinal.com,P2,C,regional_media_candidate,latin_america,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
vientianetimes_org_la,http://www.vientianetimes.org.la/Region_world/Reworld_Index.php,vientianetimes.org.la,P2,C,regional_media_candidate,europe,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
vientianetimeslao_la,https://www.vientianetimeslao.la/category/public/,vientianetimeslao.la,P2,C,regional_media_candidate,asia,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
viet_net,http://www.viet.net/news/,viet.net,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
vietnamnet_vn,http://vietnamnet.vn/chinh-tri,vietnamnet.vn,P1,B,national_major_media,asia,secondary_crawl,major Vietnam source,manual_or_curated
vietnamonline_com,http://www.vietnamonline.com/destination.html,vietnamonline.com,P2,C,regional_media_candidate,asia,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
vishvasnews_com,https://www.vishvasnews.com/world/,vishvasnews.com,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
vnexpress_net,http://vnexpress.net/tin-tuc-24h,vnexpress.net,P0,A,national_major_media,asia,primary_crawl,top Vietnam source,manual_or_curated
voaindonesia_com,https://www.voaindonesia.com/BeritaDunia,voaindonesia.com,P2,C,public_broadcaster,asia,selective_crawl,valuable government funded external broadcaster,manual_or_curated
voaportugues_com,http://www.voaportugues.com/z/2629,voaportugues.com,P2,C,public_broadcaster,europe,selective_crawl,unclear source value; manual review recommended,heuristic
voh_com_vn,http://www.voh.com.vn/news/default.aspx/kien-thuc-01230804000000001.html,voh.com.vn,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
voici_fr,https://www.voici.fr/celebrites,voici.fr,Drop,D,noise,europe,drop,"non-news, utility, forum, lifestyle, or commerce source",heuristic
vov_vn,http://vov.vn/chinh-tri,vov.vn,P1,B,public_broadcaster,asia,secondary_crawl,strong Vietnam public broadcaster,manual_or_curated
wafa_ps,https://wafa.ps/Pages/LastNews,wafa.ps,P0,A,state_media,middle_east,primary_crawl,official Palestinian news agency,manual_or_curated
wanbao_com_sg,http://www.wanbao.com.sg/news,wanbao.com.sg,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
watson_ch,https://www.watson.ch/deutschland/,watson.ch,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
webbangladesh_com,https://www.webbangladesh.com/category/1,webbangladesh.com,P2,C,regional_media_candidate,asia,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
wgtn_ac_nz,https://www.wgtn.ac.nz/strategic-studies/publications-and-research/publications-archive/discussion-papers,wgtn.ac.nz,P2,C,regional_media_candidate,asia_pacific,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
who_int,https://www.who.int/myanmar/news,who.int,P1,B,official_io,global,secondary_crawl,official but health focused,manual_or_curated
wikisource_org,https://www.wikisource.org/wiki/Wikisource:News,wikisource.org,Drop,D,noise,global,drop,library project not live news,manual_or_curated
wiktionary_org,https://ru.wiktionary.org/,wiktionary.org,Drop,D,noise,global,drop,wiki dictionary not news,manual_or_curated
wilsoncenter_org,https://www.wilsoncenter.org/press-room,wilsoncenter.org,P3,C,think_tank_context,north_america,context_only,analysis source not news backbone,manual_or_curated
wissen_de,https://www.wissen.de/technik-mobilitaet,wissen.de,P2,C,regional_media_candidate,europe,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
wordreference_com,https://forum.wordreference.com,wordreference.com,Drop,D,noise,global,drop,forum and language site,manual_or_curated
xinhuamyanmar_com,https://xinhuamyanmar.com/news/,xinhuamyanmar.com,P2,C,state_media,asia,selective_crawl,state source useful for Myanmar language China framing,manual_or_curated
yan_sg,https://www.yan.sg/news/,yan.sg,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
yemnews_net,https://yemnews.net/index.php/news,yemnews.net,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
yenisafak_com,https://www.yenisafak.com/son-dakika,yenisafak.com,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
ynetnews_com,https://www.ynetnews.com/category/9733,ynetnews.com,P0,A,national_major_media,middle_east,primary_crawl,major Israel English source,manual_or_curated
yomiuri_co_jp,http://www.yomiuri.co.jp/politics/,yomiuri.co.jp,P0,A,national_major_media,asia,primary_crawl,top Japanese daily,manual_or_curated
youm7_com,http://www.youm7.com/Section/%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1-%D8%B9%D8%A7%D8%AC%D9%84%D8%A9/65/1,youm7.com,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
yugatech_com,http://www.yugatech.com/category/news/,yugatech.com,P2,C,regional_media_candidate,global,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
yupptv_com,https://www.yupptv.com/livetv/sections/popular-channel,yupptv.com,P2,C,regional_media_candidate,europe,selective_crawl,possible news publisher; needs manual review before large-scale crawl,heuristic
zaobao_com,http://www.zaobao.com/news,zaobao.com,P0,A,regional_major_media,asia,primary_crawl,key Chinese language regional source,manual_or_curated
