article_id	label	score
4939242	0	0.07562029
4939468	0	0.07872355
4939236	0	0.10991243
4939480	0	0.00368067
4939622	0	0.08522757
4939447	0	0.02550253
4939611	0	0.01075522
4939408	0	0.18250293
4939764	0	0.04689346
4939853	0	0.05826570
4939588	0	0.09815134
4939885	0	0.06570057
4939897	0	0.14328503
4939556	0	0.06654495
4940083	0	0.06388663
4939892	0	0.03419198
4940224	0	0.04872262
4940161	0	0.12838537
4940216	0	0.19495540
4939690	0	0.06919723
4940322	0	0.02921017
4940342	0	0.16226466
4939849	0	0.05841566
4940282	0	0.11523044
4940248	0	0.02513794
4940401	0	0.08910873
4940684	0	0.02588375
4940701	0	0.04822995
4940409	0	0.21371286
4940906	0	0.03520745
4940663	0	0.19835957
4940668	0	0.02539460
4940678	0	0.02519271
4940141	0	0.16030319
4940708	0	0.09200034
4940721	0	0.11756932
4940520	0	0.14485896
4940372	0	0.06994509
4940607	0	0.05676008
4940955	0	0.01501074
4940566	0	0.02571193
4940939	0	0.09473940
4941032	0	0.24400864
4941150	0	0.04491130
4941229	0	0.04545250
4940930	0	0.19493614
4941184	0	0.25697808
4941250	0	0.12919040
4941397	0	0.15682135
4941470	0	0.10793869
4941483	0	0.17466102
4941500	0	0.07204700
4941344	0	0.10589837
4941691	0	0.06510935
4941834	0	0.25080784
4941762	0	0.13467269
4941811	0	0.02783094
4941257	0	0.06763110
4941468	0	0.01638205
4941967	0	0.05607171
4941460	0	0.12593816
4941985	0	0.04534627
4941852	0	0.05810410
4941984	0	0.12171231
4942160	0	0.02537765
4941896	0	0.10070411
4941972	0	0.07992682
4941951	0	0.10197148
4941922	0	0.07118666
4942076	0	0.10130369
4942239	0	0.09402272
4941818	0	0.04800403
4942394	0	0.05171250
4942095	0	0.16976584
4941695	0	0.28401923
4942352	0	0.04672392
4942456	0	0.07211918
4942420	0	0.20243027
4942142	0	0.07995066
4942183	0	0.17019458
4942503	0	0.28522062
4942357	0	0.06930474
4942479	0	0.24696499
4942414	0	0.09283346
4942608	0	0.08553257
4942802	0	0.11348771
4942656	0	0.01954631
4942561	0	0.29568591
4942581	0	0.13880447
4942486	0	0.01847312
4942686	0	0.18982170
4942830	0	0.09698622
4942571	0	0.02401621
4942899	0	0.16394384
4942698	0	0.10680305
4942887	0	0.02478309
4943226	0	0.07667956
4942814	0	0.03058048
4943260	0	0.12044962
4943183	0	0.15784338
4943065	0	0.12858589
4943277	0	0.22627639
4943271	0	0.03145701
4943304	0	0.16015772
4943583	0	0.17705670
4943206	0	0.07620258
4943639	0	0.14695527
4943702	0	0.04222637
4943636	0	0.04274923
4943595	0	0.05005888
4943739	0	0.07861270
4943332	0	0.10463345
4943490	0	0.08067683
4943722	0	0.06733010
4943892	0	0.15658286
4943900	0	0.14049717
4943697	0	0.01785942
4943915	0	0.08623117
4943777	0	0.04599324
4944197	0	0.02760209
4943957	0	0.01846288
4943923	0	0.09912809
4944060	0	0.10125440
4943214	0	0.29258988
4943334	0	0.20110855
4944448	0	0.04846981
4944040	0	0.17404857
4944560	0	0.07194198
4944430	0	0.04591105
4944547	0	0.09200395
4944531	0	0.07727070
4944347	0	0.05330448
4943653	0	0.11185265
4944586	0	0.24400864
4944697	0	0.02075169
4944200	0	0.14065824
4944644	0	0.04520578
4944691	0	0.08747148
4944600	0	0.04242911
4944989	0	0.16496401
4944559	0	0.19547752
4945083	0	0.18046848
4945468	0	0.29950072
4945672	0	0.07737508
4945486	0	0.10361577
4945531	0	0.10126558
4945245	0	0.03506490
4945723	0	0.09930309
4945031	0	0.16268758
4945862	0	0.19972809
4945735	0	0.01903644
4945205	0	0.19367133
4945821	0	0.05217166
4945473	0	0.29333914
4945702	0	0.16038046
4945922	0	0.12460065
4945903	0	0.17012501
4945887	0	0.05045571
4945743	0	0.10923374
4945744	0	0.10947602
4945737	0	0.05716783
4945972	0	0.07908767
4946181	0	0.13351144
4945386	0	0.10216969
4945789	0	0.12545205
4946150	0	0.12780040
4945950	0	0.02539042
4946118	0	0.11257926
4946189	0	0.06790542
4946235	0	0.05173985
4946073	0	0.07728016
4945586	0	0.12826461
4946567	0	0.10941448
4946589	0	0.05913329
4946609	0	0.13240832
4946508	0	0.00430500
4946684	0	0.06194683
4946825	0	0.02911648
4946744	0	0.28915844
4946639	0	0.10332345
4946659	0	0.06091493
4946485	0	0.08279285
4946750	0	0.06123482
4946861	0	0.04363313
4946873	0	0.09058786
4947256	0	0.01351938
4947116	0	0.09263244
4946827	0	0.02345123
4946666	0	0.14656605
4946860	0	0.10877760
4946244	0	0.11898090
4947211	0	0.07157268
4947187	0	0.26364369
4946706	0	0.11241599
4946974	0	0.04979786
4946933	0	0.09346789
4947328	0	0.15696279
4947274	0	0.05180605
4946668	0	0.08538649
4947369	0	0.02177279
4947020	0	0.13999884
4947283	0	0.15823887
4947790	0	0.05182646
4947555	0	0.03779711
4947657	0	0.06516769
4947476	0	0.07275417
4948076	0	0.07577954
4947507	0	0.21839177
4947247	0	0.27156391
4947670	0	0.25753964
4947896	0	0.20905633
4948141	0	0.05395658
4948090	0	0.03573444
4948165	0	0.12865803
4947584	0	0.08821494
4948297	0	0.08389633
4947882	0	0.22412939
4948357	0	0.05457316
4947486	0	0.05726988
4948497	0	0.29473347
4948559	0	0.09644730
4947461	0	0.14308790
4948372	0	0.11111607
4948690	0	0.07567026
4948590	0	0.07005869
4948378	0	0.09858559
4948311	0	0.05254785
4948635	0	0.10127296
4948966	0	0.08763344
4948864	0	0.22750148
4948771	0	0.01365558
4947556	0	0.08235151
4948844	0	0.11779287
4949205	0	0.10273552
4949114	0	0.08056552
4949229	0	0.05357531
4949257	0	0.09559804
4949219	0	0.17056993
4948951	0	0.03341444
4949150	0	0.09460300
4949330	0	0.02130152
4949375	0	0.04568827
4949339	0	0.12794866
4949310	0	0.06358424
4949426	0	0.09559804
4949276	0	0.10003339
4949253	0	0.17736658
4949659	0	0.10162790
4949600	0	0.04445420
4949628	0	0.01533569
4949530	0	0.04837718
4949564	0	0.04797978
4949910	0	0.07740290
4949970	0	0.16906167
4949836	0	0.19068861
4949358	0	0.04781148
4950161	0	0.10240126
4950221	0	0.19345044
4950225	0	0.03626414
4950524	0	0.03780756
4950122	0	0.28934502
4950037	0	0.19442492
4950573	0	0.11540984
4950563	0	0.11562594
4950464	0	0.15619679
4950438	0	0.07292081
4950825	0	0.10371921
4950574	0	0.02644806
4951001	0	0.26950283
4950824	0	0.22047665
4950926	0	0.03933869
4950927	0	0.12442235
4950970	0	0.05690800
4950794	0	0.09909091
4950582	0	0.04521448
4950449	0	0.10607847
4950666	0	0.12977955
4950726	0	0.04717748
4951092	0	0.04458273
4951134	0	0.05130905
4950859	0	0.10661097
4950385	0	0.05208149
4951004	0	0.19352374
4951043	0	0.08964384
4951270	0	0.06374219
4951366	0	0.01358496
4951254	0	0.02206520
4951440	0	0.16041887
4951074	0	0.26098946
4951601	0	0.14895755
4951508	0	0.09797147
4951556	0	0.12310620
4951518	0	0.08512205
4951627	0	0.19021226
4951718	0	0.03884102
4951792	0	0.16214464
4951299	0	0.14007642
4951970	0	0.12040612
4951349	0	0.23861201
4951988	0	0.18352859
4951824	0	0.02378794
4951510	0	0.11714832
4952076	0	0.06260514
4951862	0	0.21833823
4951799	0	0.16220629
4952089	0	0.06633013
4952297	0	0.06620282
4952312	0	0.06580058
4951515	0	0.07614537
4951878	0	0.14205102
4952324	0	0.05360611
4952059	0	0.14027246
4952416	0	0.10465970
4952276	0	0.08678382
4952326	0	0.24634466
4952212	0	0.05892973
4951807	0	0.02289150
4952400	0	0.29643183
4952426	0	0.01991390
4952772	0	0.02064882
4952684	0	0.02916404
4952469	0	0.10727132
4952742	0	0.06979796
4953091	0	0.07556690
4952744	0	0.01620891
4951939	0	0.25464181
4953111	0	0.21421098
4953141	0	0.10889281
4952997	0	0.21859055
4952891	0	0.23449085
4953064	0	0.09374138
4952816	0	0.19656270
4953510	0	0.12527943
4953354	0	0.21578079
4953633	0	0.28943181
4953594	0	0.27798159
4953454	0	0.10517962
4953722	0	0.19104203
4953741	0	0.12962768
4953477	0	0.04976097
4953779	0	0.25689003
4953768	0	0.02745379
4953232	0	0.17765480
4953492	0	0.19515723
4952985	0	0.17303606
4953932	0	0.10883181
4953399	0	0.18343536
4953971	0	0.24994664
4954064	0	0.09022558
4954035	0	0.03017130
4953902	0	0.00681894
4953972	0	0.18259843
4954112	0	0.01640867
4954229	0	0.08038037
4954183	0	0.26401783
4954189	0	0.04283558
4954232	0	0.04385593
4954471	0	0.07052613
4954344	0	0.07646124
4954391	0	0.01497592
4954574	0	0.24969883
4954842	0	0.21304388
4954926	0	0.04736580
4954346	0	0.19248726
4954916	0	0.02659320
4954317	0	0.22332099
4955078	0	0.04173047
4955067	0	0.13235002
4954965	0	0.06606984
4955008	0	0.12852110
4955168	0	0.03923498
4954934	0	0.09819882
4955117	0	0.06135129
4955167	0	0.06508387
4955060	0	0.07141609
4955326	0	0.06782598
4955051	0	0.13549085
4955460	0	0.24231021
4955253	0	0.11522881
4955481	0	0.03134682
4954481	0	0.03230861
4960624	0	0.03536452
4955476	0	0.07040466
4960552	0	0.03754474
4955369	0	0.18480946
4955465	0	0.17164867
4960670	0	0.01629803
4960758	0	0.05145876
4960775	0	0.09815519
4960554	0	0.02124197
4960977	0	0.07264044
4960719	0	0.23122203
4960849	0	0.04002495
4961063	0	0.04480724
4955246	0	0.07843268
4955090	0	0.18084419
4954056	0	0.24097830
4960980	0	0.01839027
4960883	0	0.02976090
4961228	0	0.09231413
4960974	0	0.10890211
4960997	0	0.28803293
4961235	0	0.04577835
4961198	0	0.09525510
4961266	0	0.03270477
4961295	0	0.03007715
4961365	0	0.04441600
4961395	0	0.04176146
4961598	0	0.01281907
4961368	0	0.07325870
4961587	0	0.08128128
4961483	0	0.03716408
4961576	0	0.04017695
4961209	0	0.14684153
4961944	0	0.12199603
4962078	0	0.13035867
4961999	0	0.02112782
4961862	0	0.06171172
4962237	0	0.00922239
4961853	0	0.02299623
4962081	0	0.03400199
4962207	0	0.04436878
4962268	0	0.03840089
4962431	0	0.05601065
4962400	0	0.27075666
4962181	0	0.00850974
4962455	0	0.03865015
4962435	0	0.04287405
4962051	0	0.05639701
4962447	0	0.06134900
4962326	0	0.04365188
4962476	0	0.03139923
4961975	0	0.21880534
4962490	0	0.06856412
4962315	0	0.23430653
4962473	0	0.08023525
4962711	0	0.23109437
4962775	0	0.15491945
4962995	0	0.03168319
4963089	0	0.09330949
4963104	0	0.12946139
4962848	0	0.04211235
4962745	0	0.03555989
4962962	0	0.03182228
4963049	0	0.15075912
4962445	0	0.05390691
4963045	0	0.02324358
4962655	0	0.13750713
4963394	0	0.05708821
4963457	0	0.14063980
4963587	0	0.15317960
4963601	0	0.10770921
4962683	0	0.04838800
4963881	0	0.12772287
4963715	0	0.04159571
4963691	0	0.13675232
4963899	0	0.05612918
4963966	0	0.04715430
4963893	0	0.21248271
4963833	0	0.22794104
4963978	0	0.01704450
4963908	0	0.16340310
4963810	0	0.04135615
4963924	0	0.22950717
4964163	0	0.26155489
4964356	0	0.10551768
4964260	0	0.00786654
4964194	0	0.00495483
4964541	0	0.11642227
4964319	0	0.15953398
4964352	0	0.04317563
4964180	0	0.03290771
4964776	0	0.07828309
4964570	0	0.12897450
4964815	0	0.11222774
4964746	0	0.03139146
4964435	0	0.01483046
4964908	0	0.03309145
4964442	0	0.06676991
4965010	0	0.01663146
4964676	0	0.16061445
4964819	0	0.11690484
4964945	0	0.14230151
4964846	0	0.01511055
4965083	0	0.07433877
4965187	0	0.03466954
4965267	0	0.07786377
4965292	0	0.16656101
4965243	0	0.17328713
4964989	0	0.21017297
4964844	0	0.08908966
4965509	0	0.18130371
4970550	0	0.05487967
4970673	0	0.04172137
4963427	0	0.15365177
4965423	0	0.01922821
4965387	0	0.02380563
4965458	0	0.02834104
4970740	0	0.02759818
4970614	0	0.01875921
4970621	0	0.04270361
4965418	0	0.26848744
4970787	0	0.07864219
4970710	0	0.17268581
4970628	0	0.25284755
4970884	0	0.02720489
4970691	0	0.06215986
4970670	0	0.08782834
4971271	0	0.15196480
4971323	0	0.09610396
4970722	0	0.07288346
4971383	0	0.07256044
4971449	0	0.09876135
4971498	0	0.14444580
4971309	0	0.01242518
4971537	0	0.23183987
4971487	0	0.06129490
4971310	0	0.06062700
4971314	0	0.02465451
4971665	0	0.03572770
4965419	0	0.22440540
4971610	0	0.26102087
4971753	0	0.16100255
4971687	0	0.06268512
4971726	0	0.23073457
4972032	0	0.02093241
4971823	0	0.01788531
4971579	0	0.16529477
4971777	0	0.03389363
4964563	0	0.27565537
4972104	0	0.05559344
4971779	0	0.01718750
4972207	0	0.08646122
4971807	0	0.02110618
4971538	0	0.01379067
4972276	0	0.01153082
4972061	0	0.16497981
4972195	0	0.02637069
4972232	0	0.03691257
4972042	0	0.21784483
4972086	0	0.05481458
4971821	0	0.08604230
4972640	0	0.05056263
4972717	0	0.02539619
4971841	0	0.13980711
4972453	0	0.06939992
4972702	0	0.06782979
4972680	0	0.27806989
4972369	0	0.05257637
4973024	0	0.04595769
4973134	0	0.04014895
4972787	0	0.06715005
4973135	0	0.02088631
4973149	0	0.01340246
4972809	0	0.08691646
4973090	0	0.27447610
4973068	0	0.15208500
4972951	0	0.16627212
4973237	0	0.12646559
4973114	0	0.01383446
4973083	0	0.10222562
4973217	0	0.02233601
4973157	0	0.21054902
4973333	0	0.03541774
4973227	0	0.08075118
4973298	0	0.02670941
4973368	0	0.15483658
4973332	0	0.04107056
4973187	0	0.04968750
4973486	0	0.11604076
4973251	0	0.21051416
4972744	0	0.06551524
4973518	0	0.02473468
4973513	0	0.15726407
4973397	0	0.12695631
4973622	0	0.02450678
4973675	0	0.11195381
4973464	0	0.21070038
4973640	0	0.07276066
4973514	0	0.06614117
4973812	0	0.09532352
4973944	0	0.05077608
4973731	0	0.01739942
4973603	0	0.24654648
4973868	0	0.23462853
4973833	0	0.01416033
4973685	0	0.05873886
4973964	0	0.18613086
4974022	0	0.06955590
4973858	0	0.02964808
4974027	0	0.07366165
4973853	0	0.02076854
4973533	0	0.04847643
4973704	0	0.08691646
4973962	0	0.03032818
4974215	0	0.17919393
4974050	0	0.02218285
4974261	0	0.02136382
4974349	0	0.03581955
4974105	0	0.02944991
4973931	0	0.14316220
4974210	0	0.14171513
4974273	0	0.03816289
4974371	0	0.21839177
4974469	0	0.08473933
4974539	0	0.08667307
4974606	0	0.03454296
4974722	0	0.09231822
4974553	0	0.06298349
4974070	0	0.14022591
4974788	0	0.04014475
4974350	0	0.01472672
4974881	0	0.17466764
4974791	0	0.13361872
4974867	0	0.02495514
4974922	0	0.09847202
4974949	0	0.20187985
4974650	0	0.23696356
4974859	0	0.09947189
4974712	0	0.04744395
4975037	0	0.12364280
4974639	0	0.03496262
4975059	0	0.09156791
4974860	0	0.27523495
4974929	0	0.06597042
4974684	0	0.07882520
4975137	0	0.20958233
4974837	0	0.08803315
4975315	0	0.05056263
4975036	0	0.07930024
4975347	0	0.07301903
4975331	0	0.08969853
4975382	0	0.07934594
4975448	0	0.06479819
4975166	0	0.15346694
4975891	0	0.01460091
4976120	0	0.04066220
4976088	0	0.05141035
4976129	0	0.08309379
4975293	0	0.05001371
4976238	0	0.12000467
4976178	0	0.03479884
4975312	0	0.10320410
4975104	0	0.10492664
4976159	0	0.05119183
4976337	0	0.11878882
4976157	0	0.28636719
4976450	0	0.03573661
4976124	0	0.00936936
4976093	0	0.01710903
4976318	0	0.06227024
4976419	0	0.22897755
4976341	0	0.20109219
4976561	0	0.08373472
4976476	0	0.07841409
4976584	0	0.01406973
4976560	0	0.13055003
4975995	0	0.04509113
4976672	0	0.10981419
4976384	0	0.04819145
4976748	0	0.23218277
4976467	0	0.29789041
4976598	0	0.10530490
4976801	0	0.02569332
4976562	0	0.02661660
4975442	0	0.13479170
4976864	0	0.04584577
4976906	0	0.24724397
4976348	0	0.27561782
4976968	0	0.07757473
4977102	0	0.01681919
4976793	0	0.02411170
4976788	0	0.04819145
4977124	0	0.03968591
4977200	0	0.04990169
4976894	0	0.02917898
4977015	0	0.07384523
4977320	0	0.07432265
4977420	0	0.12306174
4976834	0	0.07939796
4976982	0	0.11303699
4977239	0	0.07878775
4977427	0	0.09896257
4977352	0	0.21758844
4977557	0	0.01288549
4977411	0	0.04489675
4977501	0	0.02140698
4977467	0	0.04819859
4977998	0	0.11901567
4977699	0	0.05671207
4978136	0	0.09007178
4977786	0	0.23392878
4977733	0	0.19756407
4977952	0	0.07394722
4977766	0	0.07750523
4977725	0	0.10245013
4978396	0	0.08781424
4978192	0	0.10775095
4978557	0	0.04698014
4978224	0	0.03850143
4978571	0	0.22162838
4978284	0	0.08733845
4978584	0	0.10053691
4978036	0	0.19867249
4977422	0	0.11532343
4977222	0	0.15268823
4978653	0	0.08174735
4978102	0	0.05766356
4978758	0	0.09776712
4978961	0	0.09800179
4977612	0	0.08632193
4978488	0	0.14974648
4978766	0	0.03982391
4979894	0	0.05588693
4980075	0	0.03549729
4980097	0	0.04060058
4979963	0	0.04905176
4978699	0	0.07292951
4980320	0	0.01159035
4980191	0	0.07583697
4978995	0	0.04362115
4978854	0	0.13230236
4980352	0	0.03011442
4980339	0	0.20459287
4980588	0	0.04581592
4980555	0	0.07061954
4980649	0	0.15041470
4980409	0	0.03678448
4980350	0	0.11027863
4980482	0	0.03962496
4980695	0	0.12254468
4980738	0	0.08718362
4980768	0	0.04631348
4980658	0	0.02532187
4980811	0	0.07349067
4980882	0	0.03850065
4980421	0	0.16767205
4980592	0	0.14502700
4980098	0	0.03602448
4980639	0	0.01471133
4980958	0	0.04298604
4980960	0	0.03060300
4981040	0	0.01516243
4980972	0	0.02544630
4980306	0	0.03047381
4980782	0	0.03431671
4980380	0	0.04711830
4980852	0	0.07776741
4980129	0	0.09191470
4980701	0	0.11066502
4980673	0	0.18124317
4981254	0	0.00394479
4981074	0	0.04701179
4981107	0	0.07054595
4981309	0	0.16622454
4981098	0	0.01411680
4981297	0	0.08370955
4981436	0	0.19547055
4981088	0	0.07736573
4981349	0	0.01744216
4981563	0	0.03782152
4981565	0	0.11215732
4981327	0	0.05360277
4981623	0	0.20050257
4981455	0	0.14547169
4981344	0	0.03699087
4981434	0	0.06529821
4981589	0	0.15377153
4981762	0	0.01544424
4981716	0	0.03296582
4981785	0	0.15294759
4981794	0	0.02624537
4981735	0	0.01069401
4981877	0	0.08302497
4981927	0	0.04890494
4981962	0	0.10436955
4981095	0	0.04599089
4981953	0	0.24553960
4981983	0	0.26357264
4982201	0	0.08422567
4981873	0	0.04340426
4982136	0	0.03344994
4981842	0	0.01677538
4982339	0	0.10663209
4982449	0	0.02451253
4982283	0	0.09949949
4981967	0	0.22532342
4982597	0	0.05786779
4982436	0	0.04038745
4982518	0	0.07432265
4982689	0	0.08637366
4982228	0	0.13014789
4982325	0	0.15992415
4982819	0	0.03257177
4982247	0	0.14075991
4982824	0	0.04016726
4982768	0	0.01735285
4982591	0	0.08628002
4981836	0	0.24695795
4982642	0	0.19259158
4982974	0	0.07129088
4982901	0	0.03932905
4982857	0	0.01726077
4982557	0	0.16245103
4983211	0	0.23542425
4983333	0	0.01371042
4982989	0	0.04817466
4982871	0	0.11449831
4983543	0	0.02943982
4983482	0	0.06859400
4983486	0	0.02431238
4983336	0	0.01098613
4983571	0	0.06612982
4983725	0	0.26066660
4983413	0	0.12845704
4983415	0	0.01548958
4983250	0	0.10699228
4983729	0	0.02656903
4983535	0	0.06949550
4983110	0	0.02059895
4983828	0	0.25279212
4983511	0	0.05298177
4982920	0	0.05743334
4983863	0	0.24213851
4983962	0	0.18397444
4983700	0	0.22057392
4983358	0	0.20051434
4983492	0	0.09172053
4984100	0	0.14403155
4983529	0	0.03273303
4984008	0	0.09431672
4983889	0	0.03852163
4984147	0	0.02586727
4984104	0	0.03735198
4983993	0	0.26547746
4984260	0	0.12575644
4984285	0	0.12519943
4983879	0	0.01321618
4984397	0	0.03257895
4984442	0	0.04920413
4984358	0	0.03884592
4984520	0	0.03673874
4984531	0	0.05020325
4984435	0	0.07992954
4984427	0	0.09344895
4984557	0	0.06377332
4984480	0	0.04528998
4984615	0	0.02631043
4984943	0	0.10858042
4984887	0	0.05078879
4984963	0	0.03066286
4984727	0	0.09429417
4984950	0	0.03390037
4984931	0	0.16200865
4985087	0	0.08533185
4984501	0	0.05833612
4985107	0	0.16617670
4984754	0	0.18205913
4985149	0	0.17532212
4985163	0	0.06625791
4985166	0	0.02336233
4985097	0	0.15764602
4985077	0	0.19396686
4985230	0	0.07242324
4985068	0	0.11261325
4985152	0	0.02354774
4984957	0	0.14849259
4985075	0	0.27643912
4985231	0	0.01260091
4985148	0	0.06485795
4985310	0	0.10367893
4985261	0	0.02980512
4985214	0	0.02431238
4985381	0	0.02408288
4985454	0	0.21941725
4985442	0	0.07290249
4985611	0	0.02751540
4985326	0	0.04109734
4985525	0	0.01786190
4985354	0	0.06367274
4985362	0	0.06481572
4985572	0	0.07222744
4985557	0	0.11373397
4985681	0	0.03746849
4985719	0	0.03834971
4985806	0	0.05027146
4990730	0	0.05034857
4985680	0	0.02373997
4990471	0	0.02557876
4990755	0	0.11483468
4990764	0	0.02988380
4990541	0	0.05148984
4990846	0	0.05746680
4990515	0	0.02097040
4990697	0	0.03873096
4990633	0	0.12018363
4990799	0	0.23869207
4990512	0	0.02685076
4990507	0	0.02685076
4990766	0	0.00410110
4990592	0	0.16963658
4991048	0	0.12997965
4990925	0	0.20594254
4985788	0	0.16259731
4991330	0	0.08156571
4991098	0	0.01827425
4991338	0	0.06671866
4991304	0	0.07725331
4990889	0	0.04769557
4991059	0	0.02517570
4991267	0	0.08326566
4991391	0	0.04759890
4991193	0	0.15925515
4985570	0	0.12354661
4991596	0	0.11578693
4991573	0	0.05068849
4990958	0	0.06003150
4991460	0	0.05168009
4991531	0	0.00867533
4991464	0	0.07080889
4991409	0	0.05906624
4991657	0	0.06374715
4991762	0	0.05112388
4991872	0	0.05691826
4991670	0	0.06404881
4991687	0	0.03150339
4991884	0	0.01031450
4991761	0	0.02354488
4991848	0	0.03092335
4992043	0	0.06137799
4992292	0	0.04351246
4992115	0	0.09244772
4992444	0	0.05901269
4991998	0	0.02685076
4992542	0	0.17425526
4992425	0	0.00712887
4992517	0	0.21250113
4992358	0	0.03812551
4992355	0	0.05973612
4992379	0	0.17425526
4992289	0	0.02685076
4992514	0	0.15600984
4992685	0	0.06087968
4992279	0	0.02574408
4992672	0	0.01213839
4992624	0	0.01987081
4991663	0	0.10770131
4991653	0	0.10842971
4992577	0	0.01473138
4992823	0	0.07841364
4992729	0	0.01614772
4992591	0	0.22648028
4992775	0	0.12236245
4992885	0	0.17425526
4992954	0	0.03973941
4993088	0	0.08777520
4993312	0	0.01180124
4993325	0	0.02263085
4993192	0	0.03904166
4992790	0	0.03961279
4992988	0	0.04178968
4992818	0	0.26437118
4993121	0	0.01932002
4993321	0	0.12588354
4992815	0	0.17425526
4993528	0	0.10239171
4993255	0	0.04595785
4992979	0	0.11531491
4993640	0	0.08308639
4993133	0	0.14851005
4993125	0	0.03591223
4993918	0	0.17337599
4993621	0	0.02229118
4993966	0	0.01559983
4994005	0	0.10859436
4993849	0	0.17892162
4993829	0	0.04232825
4993517	0	0.12125855
4994308	0	0.13386632
4994382	0	0.01267907
4994358	0	0.27544772
4994424	0	0.19819638
4994431	0	0.02230724
4994443	0	0.17425526
4994454	0	0.20958934
4994178	0	0.16486838
4993109	0	0.04466155
4994587	0	0.04498542
4993747	0	0.11050160
4994174	0	0.21327439
4994786	0	0.11661536
4994586	0	0.20677192
4994851	0	0.05020136
4994983	0	0.05273801
4994887	0	0.09800160
4995031	0	0.04552774
4994863	0	0.06568230
4995121	0	0.05564685
4995084	0	0.05584568
4995287	0	0.02337142
4995014	0	0.08199977
4995365	0	0.06174845
4995381	0	0.06555169
4995129	0	0.01787933
4995474	0	0.21595581
4995317	0	0.21839177
4995076	0	0.11121044
4995231	0	0.09966192
4995489	0	0.24309782
4995405	0	0.03180617
4995564	0	0.13658878
4995845	0	0.25938459
4995116	0	0.28580260
4995414	0	0.18977656
4996132	0	0.02919224
4995933	0	0.08774763
4995778	0	0.22586153
4995842	0	0.16903604
4995816	0	0.06212334
4996067	0	0.11596770
4996091	0	0.09334013
4996432	0	0.02749831
4996559	0	0.04654235
4996631	0	0.04762110
4996587	0	0.03102337
4997135	0	0.02393403
4996764	0	0.03692239
4996751	0	0.04733146
4996854	0	0.26649621
4996746	0	0.11986415
4997153	0	0.03286760
4996908	0	0.25473179
4997125	0	0.06070401
4997159	0	0.07267454
4997247	0	0.14417472
4996832	0	0.24177592
4996695	0	0.14551618
4996862	0	0.12801394
4996828	0	0.02049929
4997638	0	0.06382571
4997228	0	0.17291277
4997698	0	0.11234601
4996885	0	0.10970823
4997877	0	0.14549692
4997882	0	0.07288612
4998225	0	0.07191699
4998028	0	0.05630556
4998252	0	0.09742692
4997965	0	0.06157104
4998039	0	0.06134277
4998349	0	0.21839177
4998116	0	0.13937203
4997910	0	0.10139106
4998267	0	0.02900041
4997869	0	0.05447961
4998048	0	0.18590061
4997808	0	0.07152434
4998801	0	0.01088957
4998302	0	0.21070834
4998176	0	0.01496567
4998751	0	0.24021277
4998853	0	0.23044951
4998486	0	0.03626870
4998868	0	0.17517333
4998811	0	0.26839629
4999192	0	0.12339129
4999091	0	0.06936089
4999338	0	0.06599730
4999361	0	0.05182296
4998827	0	0.16829387
4999373	0	0.11305539
4999452	0	0.04617042
4999541	0	0.02854458
4999596	0	0.20521254
4999393	0	0.08125470
4999608	0	0.17566144
4999625	0	0.20347352
4999259	0	0.01564813
4999415	0	0.02939231
4999486	0	0.05295173
4999144	0	0.24857206
4999445	0	0.07625376
4999308	0	0.04310633
4999610	0	0.21100835
4999821	0	0.02722355
4999728	0	0.03224775
4998869	0	0.17412459
4999636	0	0.02751067
4999804	0	0.02674074
4999628	0	0.28839722
4999768	0	0.06332184
4999906	0	0.05311356
5000059	0	0.13433982
4999794	0	0.05429083
5000152	0	0.08491619
5000210	0	0.28062169
4999574	0	0.02276150
5000079	0	0.02958449
5000045	0	0.05915450
4999878	0	0.10461784
5000355	0	0.08121845
5000341	0	0.20156922
5000596	0	0.01872630
5000234	0	0.06679183
5000197	0	0.14147752
5000747	0	0.01923219
5000113	0	0.10778113
5000383	0	0.10526195
5000889	0	0.04148193
5000312	0	0.06736190
5000808	0	0.21258487
5000824	0	0.09761226
5000565	0	0.13221678
5000679	0	0.15459451
5000673	0	0.12661070
5000474	0	0.26452585
5001275	0	0.03860259
5001002	0	0.06456288
5000874	0	0.03910797
5001328	0	0.18505344
5001399	0	0.09959583
5000549	0	0.07224558
5001285	0	0.05849000
5001338	0	0.08054247
5001462	0	0.08455878
5000991	0	0.07833189
5001746	0	0.06185357
5001517	0	0.09149758
5001267	0	0.05581038
5001844	0	0.04798066
5001525	0	0.02746775
5001565	0	0.04877599
5001762	0	0.25064299
5001624	0	0.03058217
5001979	0	0.09157544
5002032	0	0.07090514
5001763	0	0.04397142
5002060	0	0.04293134
5001858	0	0.01543499
5001669	0	0.12983110
5002075	0	0.17807076
5002300	0	0.04128208
5002302	0	0.21037684
5001237	0	0.07496105
5001735	0	0.08023975
5002168	0	0.26961947
5001172	0	0.24791224
5002187	0	0.02127779
5002185	0	0.08356015
5002452	0	0.02549311
5002348	0	0.09964546
5002044	0	0.08972845
5002523	0	0.02216854
5002368	0	0.10606407
5002496	0	0.29384577
5002602	0	0.05382589
5002630	0	0.02862823
5002504	0	0.03513010
5002689	0	0.11434018
5002809	0	0.03031938
5003029	0	0.00917123
5003092	0	0.09978509
5002949	0	0.03028896
5002780	0	0.03664163
5003098	0	0.01967587
5003074	0	0.05792267
